Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,Stdout,Stderr
516,:,1737448737.000,103.000,0,134,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/516.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/516.cnf,"Estimated probability 2.5553850e-1 with bounds [2.5553850e-1 2.5553850e-1] (epsilon 0.0000000016322863061191129) found in 102 seconds ",
520,:,1737448747.000,99.000,0,132,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/520.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/520.cnf,"Estimated probability 2.0579486e-2 with bounds [2.0579486e-2 2.0579487e-2] (epsilon 0.000000020268341893725506) found in 98 seconds ",
521,:,1737448748.000,98.000,0,132,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/521.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/521.cnf,"Estimated probability 1.0372517e-2 with bounds [1.0372516e-2 1.0372517e-2] (epsilon 0.000000040213196106364535) found in 98 seconds ",
518,:,1737448744.000,107.000,0,134,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/518.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/518.cnf,"Estimated probability 1.3470693e-1 with bounds [1.3470693e-1 1.3470693e-1] (epsilon 0.0000000030964411035228068) found in 105 seconds ",
525,:,1737448782.000,70.000,0,130,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/525.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/525.cnf,"Estimated probability 1.2015357e-3 with bounds [1.2015353e-3 1.2015360e-3] (epsilon 0.0000002910682044277024) found in 69 seconds ",
522,:,1737448748.000,105.000,0,132,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/522.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/522.cnf,"Estimated probability 6.1368203e-3 with bounds [6.1368199e-3 6.1368206e-3] (epsilon 0.00000005698860228164904) found in 104 seconds ",
534,:,1737448851.000,4.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/534.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/534.cnf,"Estimated probability 8.8020006e-1 with bounds [8.8020006e-1 8.8020006e-1] (epsilon 0) found in 3 seconds ",
535,:,1737448852.000,4.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/535.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/535.cnf,"Estimated probability 1.1979994e-1 with bounds [1.1979994e-1 1.1979994e-1] (epsilon 0) found in 3 seconds ",
536,:,1737448853.000,9.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/536.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/536.cnf,"Estimated probability 9.4632480e-1 with bounds [9.4632480e-1 9.4632480e-1] (epsilon 0) found in 7 seconds ",
537,:,1737448855.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/537.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/537.cnf,"Estimated probability 5.3675200e-2 with bounds [5.3675200e-2 5.3675200e-2] (epsilon 0) found in 7 seconds ",
523,:,1737448770.000,106.000,0,132,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/523.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/523.cnf,"Estimated probability 3.5506232e-3 with bounds [3.5506228e-3 3.5506235e-3] (epsilon 0.00000009849786408722139) found in 105 seconds ",
524,:,1737448780.000,99.000,0,131,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/524.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/524.cnf,"Estimated probability 2.0688035e-3 with bounds [2.0688031e-3 2.0688038e-3] (epsilon 0.00000016904883426427375) found in 97 seconds ",
526,:,1737448785.000,99.000,0,131,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/526.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/526.cnf,"Estimated probability 6.4127000e-4 with bounds [6.4126984e-4 6.4127016e-4] (epsilon 0.00000023726162901027692) found in 98 seconds ",
527,:,1737448815.000,101.000,0,131,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/527.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/527.cnf,"Estimated probability 2.8930809e-4 with bounds [2.8930793e-4 2.8930825e-4] (epsilon 0.0000005259057416218127) found in 100 seconds ",
529,:,1737448836.000,82.000,0,107,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/529.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/529.cnf,"Estimated probability 1.1456274e-1 with bounds [1.1456274e-1 1.1456274e-1] (epsilon 0) found in 81 seconds ",
531,:,1737448840.000,81.000,0,107,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/531.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/531.cnf,"Estimated probability 1.4616052e-1 with bounds [1.4616052e-1 1.4616052e-1] (epsilon 0) found in 80 seconds ",
530,:,1737448837.000,84.000,0,107,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/530.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/530.cnf,"Estimated probability 7.3927674e-1 with bounds [7.3927674e-1 7.3927674e-1] (epsilon 0) found in 82 seconds ",
532,:,1737448846.000,76.000,0,107,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/532.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/532.cnf,"Estimated probability 8.2270645e-1 with bounds [8.2270645e-1 8.2270645e-1] (epsilon 0) found in 75 seconds ",
528,:,1737448821.000,101.000,0,131,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/528.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/528.cnf,"Estimated probability 4.2088905e-5 with bounds [4.2088869e-5 4.2088941e-5] (epsilon 0.0000007370557899566421) found in 100 seconds ",
533,:,1737448846.000,81.000,0,107,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/533.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/533.cnf,"Estimated probability 1.7729355e-1 with bounds [1.7729355e-1 1.7729355e-1] (epsilon 0) found in 80 seconds ",
114,:,1737448188.000,1278.000,0,133,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/114.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/114.cnf,"Estimated probability 1.9137409e-2 with bounds [1.9137405e-2 1.9137413e-2] (epsilon 0.00000022677497968359717) found in 1277 seconds ",
211,:,1737448304.000,1180.000,0,133,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/211.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/211.cnf,"Estimated probability 1.4964436e-3 with bounds [1.4964433e-3 1.4964439e-3] (epsilon 0.00000020977052828108356) found in 1179 seconds ",
113,:,1737448187.000,1346.000,0,133,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/113.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/113.cnf,"Estimated probability 5.2761935e-2 with bounds [5.2761930e-2 5.2761939e-2] (epsilon 0.00000008827176389836211) found in 1344 seconds ",
443,:,1737448455.000,1094.000,0,135,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/443.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/443.cnf,"Estimated probability 2.2931410e-1 with bounds [2.2931410e-1 2.2931410e-1] (epsilon 0.0000000019743606749500486) found in 1093 seconds ",
215,:,1737448317.000,1256.000,0,133,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/215.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/215.cnf,"Estimated probability 5.6387728e-3 with bounds [5.6387722e-3 5.6387735e-3] (epsilon 0.00000011197711802246602) found in 1254 seconds ",
111,:,1737448186.000,1414.000,0,132,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/111.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/111.cnf,"Estimated probability 2.0724685e-1 with bounds [2.0724684e-1 2.0724685e-1] (epsilon 0.0000000235270205539706) found in 1413 seconds ",
207,:,1737448301.000,1317.000,0,134,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/207.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/207.cnf,"Estimated probability 1.2325337e-2 with bounds [1.2325337e-2 1.2325337e-2] (epsilon 0.000000011178272085743401) found in 1316 seconds ",
221,:,1737448334.000,1286.000,0,134,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/221.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/221.cnf,"Estimated probability 8.3328044e-2 with bounds [8.3328039e-2 8.3328049e-2] (epsilon 0.000000058940127445339385) found in 1285 seconds ",
138,:,1737448197.000,1443.000,0,134,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/138.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/138.cnf,"Estimated probability 5.9751938e-3 with bounds [5.9751936e-3 5.9751939e-3] (epsilon 0.000000023057991516139964) found in 1442 seconds ",
559,:,1737449640.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/559.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/559.cnf,"Estimated probability 9.4588394e-1 with bounds [9.4588394e-1 9.4588394e-1] (epsilon 0) found in 7 seconds ",
560,:,1737449648.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/560.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/560.cnf,"Estimated probability 2.2181015e-2 with bounds [2.2181015e-2 2.2181015e-2] (epsilon 0) found in 7 seconds ",
561,:,1737449656.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/561.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/561.cnf,"Estimated probability 1.0633318e-2 with bounds [1.0633318e-2 1.0633318e-2] (epsilon 0) found in 7 seconds ",
562,:,1737449664.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/562.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/562.cnf,"Estimated probability 1.3017219e-3 with bounds [1.3017219e-3 1.3017219e-3] (epsilon 0) found in 7 seconds ",
445,:,1737448457.000,1222.000,0,134,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/445.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/445.cnf,"Estimated probability 1.4685583e-2 with bounds [1.4685583e-2 1.4685583e-2] (epsilon 0.000000012110723979219529) found in 1220 seconds ",
563,:,1737449672.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/563.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/563.cnf,"Estimated probability 2.0000000e-2 with bounds [2.0000000e-2 2.0000000e-2] (epsilon 0) found in 7 seconds ",
98,:,1737448185.000,1501.000,0,129,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/98.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/98.cnf,"Estimated probability 1.2321675e-2 with bounds [1.2296484e-2 1.2346917e-2] (epsilon 0.0020486091955704833) found in 1500 seconds ",
100,:,1737448185.000,1501.000,0,126,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/100.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/100.cnf,"Estimated probability 5.3984226e-3 with bounds [3.2277607e-3 9.0288496e-3] (epsilon 0.6724977493104718) found in 1500 seconds ",
99,:,1737448185.000,1501.000,0,128,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/99.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/99.cnf,"Estimated probability 2.9109645e-3 with bounds [2.8857245e-3 2.9364253e-3] (epsilon 0.008746509774487876) found in 1500 seconds ",
102,:,1737448185.000,1501.000,0,127,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/102.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/102.cnf,"Estimated probability 6.2437562e-3 with bounds [6.0457717e-3 6.4482243e-3] (epsilon 0.03274760668199361) found in 1500 seconds ",
101,:,1737448185.000,1501.000,0,126,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/101.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/101.cnf,"Estimated probability 4.9348054e-3 with bounds [4.3345647e-3 5.6181660e-3] (epsilon 0.1384777255644447) found in 1500 seconds ",
103,:,1737448185.000,1501.000,0,127,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/103.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/103.cnf,"Estimated probability 9.3374782e-3 with bounds [8.1120214e-3 1.0748061e-2] (epsilon 0.15106675950789916) found in 1500 seconds ",
104,:,1737448185.000,1501.000,0,126,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/104.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/104.cnf,"Estimated probability 1.2900887e-2 with bounds [1.0640868e-2 1.5640911e-2] (epsilon 0.2123904015145992) found in 1500 seconds ",
105,:,1737448185.000,1501.000,0,127,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/105.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/105.cnf,"Estimated probability 1.7120742e-2 with bounds [1.4464589e-2 2.0264648e-2] (epsilon 0.18363138580373417) found in 1500 seconds ",
107,:,1737448185.000,1501.000,0,127,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/107.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/107.cnf,"Estimated probability 4.2149910e-2 with bounds [3.9455974e-2 4.5027779e-2] (epsilon 0.06827701110257123) found in 1500 seconds ",
106,:,1737448185.000,1502.000,0,128,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/106.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/106.cnf,"Estimated probability 2.2292179e-2 with bounds [2.1781937e-2 2.2814373e-2] (epsilon 0.023424977499583166) found in 1500 seconds ",
108,:,1737448186.000,1501.000,0,128,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/108.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/108.cnf,"Estimated probability 8.5215042e-2 with bounds [8.4656106e-2 8.5777669e-2] (epsilon 0.006602433516759154) found in 1500 seconds ",
564,:,1737449679.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/564.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/564.cnf,"Estimated probability 9.4901349e-1 with bounds [9.4901349e-1 9.4901349e-1] (epsilon 0) found in 7 seconds ",
109,:,1737448186.000,1501.000,0,128,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/109.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/109.cnf,"Estimated probability 1.6278926e-1 with bounds [1.6228986e-1 1.6329019e-1] (epsilon 0.003077189114056411) found in 1500 seconds ",
110,:,1737448186.000,1501.000,0,128,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/110.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/110.cnf,"Estimated probability 2.2516030e-1 with bounds [2.2451842e-1 2.2580401e-1] (epsilon 0.002858918369392782) found in 1500 seconds ",
112,:,1737448187.000,1501.000,0,128,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/112.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/112.cnf,"Estimated probability 1.2665660e-1 with bounds [1.2569940e-1 1.2762109e-1] (epsilon 0.007614968031204095) found in 1500 seconds ",
565,:,1737449680.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/565.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/565.cnf,"Estimated probability 2.0756259e-2 with bounds [2.0756259e-2 2.0756259e-2] (epsilon 0) found in 8 seconds ",
580,:,1737449688.000,1.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/580.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/580.cnf,"Estimated probability 9.2221932e-1 with bounds [9.2221932e-1 9.2221932e-1] (epsilon 0) found in 0 seconds ",
581,:,1737449688.000,1.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/581.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/581.cnf,"Estimated probability 7.7780683e-2 with bounds [7.7780683e-2 7.7780683e-2] (epsilon 0) found in 0 seconds ",
582,:,1737449689.000,1.000,0,87,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/582.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/582.cnf,"Estimated probability -0 with bounds [0 -6.7353649e-17] (epsilon 0) found in 0 seconds ",
583,:,1737449689.000,1.000,0,87,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/583.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/583.cnf,"Estimated probability -0 with bounds [0 -6.7353649e-17] (epsilon 0) found in 0 seconds ",
584,:,1737449690.000,1.000,0,87,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/584.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/584.cnf,"Estimated probability -0 with bounds [0 -6.7353649e-17] (epsilon 0) found in 0 seconds ",
585,:,1737449690.000,2.000,0,87,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/585.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/585.cnf,"Estimated probability -0 with bounds [0 -6.7353649e-17] (epsilon 0) found in 0 seconds ",
569,:,1737449686.000,6.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/569.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/569.cnf,"Estimated probability 2.2297814e-2 with bounds [2.2297814e-2 2.2297814e-2] (epsilon 0) found in 5 seconds ",
568,:,1737449686.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/568.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/568.cnf,"Estimated probability 9.4549911e-1 with bounds [9.4549911e-1 9.4549911e-1] (epsilon 0) found in 7 seconds ",
566,:,1737449686.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/566.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/566.cnf,"Estimated probability 1.0177664e-2 with bounds [1.0177664e-2 1.0177664e-2] (epsilon 0) found in 7 seconds ",
570,:,1737449686.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/570.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/570.cnf,"Estimated probability 1.0836669e-2 with bounds [1.0836669e-2 1.0836669e-2] (epsilon 0) found in 7 seconds ",
567,:,1737449686.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/567.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/567.cnf,"Estimated probability 2.0052583e-2 with bounds [2.0052583e-2 2.0052583e-2] (epsilon 0) found in 8 seconds ",
575,:,1737449687.000,7.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/575.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/575.cnf,"Estimated probability 1.2936256e-3 with bounds [1.2936256e-3 1.2936256e-3] (epsilon 0) found in 7 seconds ",
576,:,1737449687.000,8.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/576.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/576.cnf,"Estimated probability 4.1321565e-4 with bounds [4.1321565e-4 4.1321565e-4] (epsilon 0) found in 7 seconds ",
571,:,1737449686.000,9.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/571.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/571.cnf,"Estimated probability 1.3440672e-3 with bounds [1.3440672e-3 1.3440672e-3] (epsilon 0) found in 8 seconds ",
572,:,1737449686.000,9.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/572.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/572.cnf,"Estimated probability 2.0022336e-2 with bounds [2.0022336e-2 2.0022336e-2] (epsilon 0) found in 8 seconds ",
574,:,1737449686.000,9.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/574.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/574.cnf,"Estimated probability 5.2579806e-2 with bounds [5.2579806e-2 5.2579806e-2] (epsilon 0) found in 8 seconds ",
573,:,1737449686.000,9.000,0,106,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/573.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/573.cnf,"Estimated probability 9.4571335e-1 with bounds [9.4571335e-1 9.4571335e-1] (epsilon 0) found in 8 seconds ",
134,:,1737448197.000,1501.000,0,129,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/134.cnf | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/munin/134.cnf,"Estimated probability 8.2102880e-1 with bounds [8.2038375e-1 8.2167435e-1] (epsilon 0.0007862718141733449) found in 1500 seconds ",
