Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,Stdout,Stderr
132,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/132.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/132.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3749 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
133,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/133.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/133.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3795 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
134,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/134.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/134.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 4687 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
135,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/135.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/135.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3741 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
137,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/137.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/137.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 4687 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
139,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/139.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/139.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3789 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
138,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/138.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/138.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3749 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
148,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/148.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/148.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1321 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
140,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/140.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/140.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 4687 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
141,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/141.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/141.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3741 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
136,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/136.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/136.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3797 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
142,:,1737463787.000,1.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/142.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/142.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3841 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
143,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/143.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/143.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 4631 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
144,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/144.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/144.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3841 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
149,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/149.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/149.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 1626 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
150,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/150.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/150.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1317 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
154,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/154.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/154.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1327 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
155,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/155.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/155.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 1624 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
156,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/156.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/156.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1341 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
172,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/172.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/172.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1332 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
173,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/173.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/173.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 1672 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
174,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/174.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/174.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1326 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
175,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/175.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/175.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1332 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
176,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/176.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/176.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 1669 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
177,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/177.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/177.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1320 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
178,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/178.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/178.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1330 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
179,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/179.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/179.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 1667 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
180,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/180.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/180.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 1320 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
187,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/187.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/187.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
188,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/188.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/188.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
189,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/189.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/189.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
121,:,1737463787.000,1.000,0,184,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/121.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/121.cnf,"lower 2.57812500000000000000000000000000000e-1 upper 7.42187500000000000000000000000000000e-1 Final circuit size: 17086 Estimated probability 0.25781250 (epsilon 0) found in 0 seconds ",
122,:,1737463787.000,1.000,0,184,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/122.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/122.cnf,"lower 4.84375000000000000000000000000000000e-1 upper 5.15625000000000000000000000000000000e-1 Final circuit size: 17865 Estimated probability 0.48437500 (epsilon 0) found in 0 seconds ",
199,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/199.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/199.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
200,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/200.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/200.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
201,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/201.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/201.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
126,:,1737463787.000,1.000,0,184,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/126.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/126.cnf,"lower 2.57812500000000000000000000000000000e-1 upper 7.42187500000000000000000000000000000e-1 Final circuit size: 17178 Estimated probability 0.25781250 (epsilon 0) found in 0 seconds ",
125,:,1737463787.000,1.000,0,184,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/125.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/125.cnf,"lower 4.84375000000000000000000000000000000e-1 upper 5.15625000000000000000000000000000000e-1 Final circuit size: 17561 Estimated probability 0.48437500 (epsilon 0) found in 0 seconds ",
124,:,1737463787.000,1.000,0,184,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/124.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/124.cnf,"lower 2.57812500000000000000000000000000000e-1 upper 7.42187500000000000000000000000000000e-1 Final circuit size: 17204 Estimated probability 0.25781250 (epsilon 0) found in 0 seconds ",
217,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/217.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/217.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 389 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
195,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/195.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/195.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3968 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
218,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/218.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/218.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 578 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
219,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/219.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/219.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 389 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
193,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/193.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/193.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3958 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
194,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/194.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/194.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 4889 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
220,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/220.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/220.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 389 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
221,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/221.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/221.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 578 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
222,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/222.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/222.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 389 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
223,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/223.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/223.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 396 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
224,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/224.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/224.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 534 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
225,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/225.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/225.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 410 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
229,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/229.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/229.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 400 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
230,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/230.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/230.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 523 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
214,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/214.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/214.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3988 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
231,:,1737463788.000,0.000,0,182,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/231.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/231.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 406 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
152,:,1737463788.000,0.000,0,184,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/152.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/152.cnf,"lower 4.37500000000000000000000000000000000e-1 upper 5.62500000000000000000000000000000000e-1 Final circuit size: 13758 Estimated probability 0.43750000 (epsilon 0) found in 0 seconds ",
164,:,1737463788.000,0.000,0,184,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/164.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/164.cnf,"lower 4.84375000000000000000000000000000000e-1 upper 5.15625000000000000000000000000000000e-1 Final circuit size: 17652 Estimated probability 0.48437500 (epsilon 0) found in 0 seconds ",
211,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/211.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/211.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3998 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
212,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/212.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/212.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 4910 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
213,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/213.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/213.cnf,"lower 2.50000000000000000000000000000000000e-1 upper 7.50000000000000000000000000000000000e-1 Final circuit size: 3948 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
215,:,1737463788.000,0.000,0,183,0,0,"schlandals --timeout 1500 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/215.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/215.cnf,"lower 5.00000000000000000000000000000000000e-1 upper 5.00000000000000000000000000000000000e-1 Final circuit size: 4910 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
